source,target
/shows/cisco-logrhythm-servicenow-enterprise-security-weekly-89,https://www.scmagazine.com/podcast-segment/cisco-logrhythm-servicenow-enterprise-security-weekly-89
/shows/adam-gordon-itprotv-enterprise-security-weekly-89,https://www.scmagazine.com/podcast-segment/adam-gordon-itprotv-enterprise-security-weekly-89
/shows/jeff-man-rsa-vendor-wrap-up-enterprise-security-weekly-89,https://www.scmagazine.com/podcast-segment/jeff-man-rsa-vendor-wrap-up-enterprise-security-weekly-89
/shows/leonard-rose-principal-security-architect-at-limelight-networks-pauls-security-weekly-558,https://www.scmagazine.com/podcast-segment/leonard-rose-principal-security-architect-at-limelight-networks-pauls-security-weekly-558
/shows/drupal-twitter-ilo-ransomware-and-cambridge-analytica-pauls-security-weekly-558,https://www.scmagazine.com/podcast-segment/drupal-twitter-ilo-ransomware-and-cambridge-analytica-pauls-security-weekly-558
/shows/elizabeth-wharton-senior-attorney-business-security-weekly-84,https://www.scmagazine.com/podcast-segment/elizabeth-wharton-senior-attorney-business-security-weekly-84
/shows/carbon-black-trusted-key-ironnet-business-security-weekly-84,https://www.scmagazine.com/podcast-segment/carbon-black-trusted-key-ironnet-business-security-weekly-84
/shows/article-discussion-business-security-weekly-84,https://www.scmagazine.com/podcast-segment/article-discussion-business-security-weekly-84
/shows/twitter-meltdown-rsac-application-security-weekly-15,https://www.scmagazine.com/podcast-segment/twitter-meltdown-rsac-application-security-weekly-15
/shows/building-your-appsec-program-application-security-weekly-15,https://www.scmagazine.com/podcast-segment/building-your-appsec-program-application-security-weekly-15
/shows/free-vpns-equifax-and-goodbye-cambridge-analytica-hack-naked-news-172,https://www.scmagazine.com/podcast-segment/free-vpns-equifax-and-goodbye-cambridge-analytica-hack-naked-news-172
/shows/docker-security-incident-lessons-learned-pauls-security-weekly-559,https://www.scmagazine.com/podcast-segment/docker-security-incident-lessons-learned-pauls-security-weekly-559
/shows/joe-gray-advanced-persistent-security-pauls-security-weekly-559,https://www.scmagazine.com/podcast-segment/joe-gray-advanced-persistent-security-pauls-security-weekly-559
/shows/microsoft-zero-day-mirai-ddos-attack-and-gdpr-pauls-security-weekly-559,https://www.scmagazine.com/podcast-segment/microsoft-zero-day-mirai-ddos-attack-and-gdpr-pauls-security-weekly-559
/shows/thomas-fischer-security-advocator-enterprise-security-weekly-90,https://www.scmagazine.com/podcast-segment/thomas-fischer-security-advocator-enterprise-security-weekly-90
/shows/apollo-clark-consultant-enterprise-security-weekly-90,https://www.scmagazine.com/podcast-segment/apollo-clark-consultant-enterprise-security-weekly-90
/shows/michael-santarcangelo-security-catalyst-enterprise-security-weekly-90,https://www.scmagazine.com/podcast-segment/michael-santarcangelo-security-catalyst-enterprise-security-weekly-90
/shows/george-finney-southern-methodist-university-business-security-weekly-85,https://www.scmagazine.com/podcast-segment/george-finney-southern-methodist-university-business-security-weekly-85
/shows/article-discussion-business-security-weekly-85,https://www.scmagazine.com/podcast-segment/article-discussion-business-security-weekly-85
/shows/phishlabs-safebreach-red-canary-business-security-weekly-85,https://www.scmagazine.com/podcast-segment/phishlabs-safebreach-red-canary-business-security-weekly-85
/shows/adam-gordon-itprotv-application-security-weekly-16,https://www.scmagazine.com/podcast-segment/adam-gordon-itprotv-application-security-weekly-16
/shows/text-bombs-black-dots-of-death-and-azure-application-security-weekly-16,https://www.scmagazine.com/podcast-segment/text-bombs-black-dots-of-death-and-azure-application-security-weekly-16
/shows/train-wi-fi-electron-chilis-breach-and-efail-pgp-vulnerability-hack-naked-news-173,https://www.scmagazine.com/podcast-segment/train-wi-fi-electron-chilis-breach-and-efail-pgp-vulnerability-hack-naked-news-173
/shows/ron-gula-gula-tech-adventures-enterprise-security-weekly-91,https://www.scmagazine.com/podcast-segment/ron-gula-gula-tech-adventures-enterprise-security-weekly-91
/shows/servicenow-gurucul-fraud-and-shadow-devices-enterprise-security-weekly-91,https://www.scmagazine.com/podcast-segment/servicenow-gurucul-fraud-and-shadow-devices-enterprise-security-weekly-91
/shows/matthew-silva-rwu-pauls-security-weekly-560,https://www.scmagazine.com/podcast-segment/matthew-silva-rwu-pauls-security-weekly-560
/shows/configuring-your-own-travel-router-with-openvpn-pauls-security-weekly-560,https://www.scmagazine.com/podcast-segment/configuring-your-own-travel-router-with-openvpn-pauls-security-weekly-560
/shows/project-zero-securus-and-cias-vault-7-mega-leak-pauls-security-weekly-560,https://www.scmagazine.com/podcast-segment/project-zero-securus-and-cias-vault-7-mega-leak-pauls-security-weekly-560
/shows/corey-thuen-and-kristopher-watts-gravwell-business-security-weekly-86,https://www.scmagazine.com/podcast-segment/corey-thuen-and-kristopher-watts-gravwell-business-security-weekly-86
/shows/capital-one-transunion-tanium-business-security-weekly-86,https://www.scmagazine.com/podcast-segment/capital-one-transunion-tanium-business-security-weekly-86
/shows/terry-mason-head-of-information-risk-technology-governance-business-security-weekly-86,https://www.scmagazine.com/podcast-segment/terry-mason-head-of-information-risk-technology-governance-business-security-weekly-86
/shows/james-wickett-signal-sciences-application-security-weekly-17,https://www.scmagazine.com/podcast-segment/james-wickett-signal-sciences-application-security-weekly-17
/shows/skybox-mcafee-thales-enterprise-security-weekly-92,https://www.scmagazine.com/podcast-segment/skybox-mcafee-thales-enterprise-security-weekly-92
/shows/bypassing-chromes-xss-auditor-pauls-security-weekly-561,https://www.scmagazine.com/podcast-segment/bypassing-chromes-xss-auditor-pauls-security-weekly-561
/shows/gdpr-doj-sinkholes-pornhub-pauls-security-weekly-561,https://www.scmagazine.com/podcast-segment/gdpr-doj-sinkholes-pornhub-pauls-security-weekly-561
/shows/z-wave-ssd-singapore-isp-and-vpn-filter-malware-risk-hack-naked-news-175,https://www.scmagazine.com/podcast-segment/z-wave-ssd-singapore-isp-and-vpn-filter-malware-risk-hack-naked-news-175
/shows/duosec-varonis-inauth-enterprise-security-weekly-93,https://www.scmagazine.com/podcast-segment/duosec-varonis-inauth-enterprise-security-weekly-93
/shows/eric-bednash-and-jonathan-halstuch-racktop-enterprise-security-weekly-93,https://www.scmagazine.com/podcast-segment/eric-bednash-and-jonathan-halstuch-racktop-enterprise-security-weekly-93
/shows/ronnie-flathers-uptake-technologies-pauls-security-weekly-562,https://www.scmagazine.com/podcast-segment/ronnie-flathers-uptake-technologies-pauls-security-weekly-562
/shows/chris-elgee-lee-ford-mass-army-national-guard-g-6-pauls-security-weekly-562,https://www.scmagazine.com/podcast-segment/chris-elgee-lee-ford-mass-army-national-guard-g-6-pauls-security-weekly-562
/shows/acoustic-attacks-bromium-and-new-gdpr-law-pauls-security-weekly-562,https://www.scmagazine.com/podcast-segment/acoustic-attacks-bromium-and-new-gdpr-law-pauls-security-weekly-562
/shows/christian-hamer-harvard-university-business-security-weekly-87,https://www.scmagazine.com/podcast-segment/christian-hamer-harvard-university-business-security-weekly-87
/shows/microsoft-knowbe4-signifyd-business-security-weekly-87,https://www.scmagazine.com/podcast-segment/microsoft-knowbe4-signifyd-business-security-weekly-87
/shows/jonathan-pritchard-like-a-mind-reader-training-business-security-weekly-87,https://www.scmagazine.com/podcast-segment/jonathan-pritchard-like-a-mind-reader-training-business-security-weekly-87
/shows/microsoft-github-and-drupalgeddon-pt-ii-hack-naked-news-176,https://www.scmagazine.com/podcast-segment/microsoft-github-and-drupalgeddon-pt-ii-hack-naked-news-176
/shows/qualys-twistlock-tenable-enterprise-security-weekly-94,https://www.scmagazine.com/podcast-segment/qualys-twistlock-tenable-enterprise-security-weekly-94
/shows/group-discussion-penetration-testing-enterprise-security-weekly-94,https://www.scmagazine.com/podcast-segment/group-discussion-penetration-testing-enterprise-security-weekly-94
/shows/jake-reynolds-logrhythm-pauls-security-weekly-563,https://www.scmagazine.com/podcast-segment/jake-reynolds-logrhythm-pauls-security-weekly-563
/shows/john-kinsella-layered-insight-pauls-security-weekly-563,https://www.scmagazine.com/podcast-segment/john-kinsella-layered-insight-pauls-security-weekly-563
/shows/countertack-phishing-attacks-and-who-uses-flash-pauls-security-weekly-563,https://www.scmagazine.com/podcast-segment/countertack-phishing-attacks-and-who-uses-flash-pauls-security-weekly-563
/shows/riverbed-tufin-splunk-enterprise-security-weekly-95,https://www.scmagazine.com/podcast-segment/riverbed-tufin-splunk-enterprise-security-weekly-95
/shows/chris-brenton-active-countermeasures-enterprise-security-weekly-95,https://www.scmagazine.com/podcast-segment/chris-brenton-active-countermeasures-enterprise-security-weekly-95
/shows/jason-haddix-bugcrowd-pauls-security-weekly-564,https://www.scmagazine.com/podcast-segment/jason-haddix-bugcrowd-pauls-security-weekly-564
/shows/pennsylvania-equifax-and-us-senators-pauls-security-weekly-564,https://www.scmagazine.com/podcast-segment/pennsylvania-equifax-and-us-senators-pauls-security-weekly-564
/shows/keith-hoodlet-bug-bounty-hunting-pauls-security-weekly-564,https://www.scmagazine.com/podcast-segment/keith-hoodlet-bug-bounty-hunting-pauls-security-weekly-564
/shows/unbreakable-smart-lock-cortana-jeopardy-hack-naked-news-178,https://www.scmagazine.com/podcast-segment/unbreakable-smart-lock-cortana-jeopardy-hack-naked-news-178
/shows/topic-ipfix-enterprise-security-weekly-96,https://www.scmagazine.com/podcast-segment/topic-ipfix-enterprise-security-weekly-96
/shows/forescout-safebreach-extrahop-enterprise-security-weekly-96,https://www.scmagazine.com/podcast-segment/forescout-safebreach-extrahop-enterprise-security-weekly-96
/shows/nmap-scripts-with-lua-and-nse-pauls-security-weekly-565,https://www.scmagazine.com/podcast-segment/nmap-scripts-with-lua-and-nse-pauls-security-weekly-565
/shows/golden-tickets-911-callers-and-hacking-therapy-pauls-security-weekly-565,https://www.scmagazine.com/podcast-segment/golden-tickets-911-callers-and-hacking-therapy-pauls-security-weekly-565
/shows/5g-next-gen-wpa3-and-mozilla-hack-naked-news-179,https://www.scmagazine.com/podcast-segment/5g-next-gen-wpa3-and-mozilla-hack-naked-news-179
/shows/gabriel-gumbs-stealthbits-enterprise-security-weekly-97,https://www.scmagazine.com/podcast-segment/gabriel-gumbs-stealthbits-enterprise-security-weekly-97
/shows/duo-cyberark-demisto-enterprise-security-weekly-97,https://www.scmagazine.com/podcast-segment/duo-cyberark-demisto-enterprise-security-weekly-97
/shows/fun-with-android-apks-joff-thyer-pauls-security-weekly-566,https://www.scmagazine.com/podcast-segment/fun-with-android-apks-joff-thyer-pauls-security-weekly-566
/shows/tom-brennan-gary-berman-pauls-security-weekly-566,https://www.scmagazine.com/podcast-segment/tom-brennan-gary-berman-pauls-security-weekly-566
/shows/wpa3-ticketmaster-and-dont-wipe-so-hard-pauls-security-weekly-566,https://www.scmagazine.com/podcast-segment/wpa3-ticketmaster-and-dont-wipe-so-hard-pauls-security-weekly-566
/shows/thomas-gx-yelda-application-security-weekly-22,https://www.scmagazine.com/podcast-segment/thomas-gx-yelda-application-security-weekly-22
/shows/phpmyadmin-github-and-vs-code-application-security-weekly-22,https://www.scmagazine.com/podcast-segment/phpmyadmin-github-and-vs-code-application-security-weekly-22
/shows/solarwinds-mimecast-att-enterprise-security-weekly-98,https://www.scmagazine.com/podcast-segment/solarwinds-mimecast-att-enterprise-security-weekly-98
/shows/joe-mcmanus-automox-enterprise-security-weekly-98,https://www.scmagazine.com/podcast-segment/joe-mcmanus-automox-enterprise-security-weekly-98
/shows/ferruh-mavituna-netsparker-enterprise-security-weekly-98,https://www.scmagazine.com/podcast-segment/ferruh-mavituna-netsparker-enterprise-security-weekly-98
/shows/limor-elbaz-peerlyst-pauls-security-weekly-567,https://www.scmagazine.com/podcast-segment/limor-elbaz-peerlyst-pauls-security-weekly-567
/shows/zane-lackey-signal-sciences-pauls-security-weekly-567,https://www.scmagazine.com/podcast-segment/zane-lackey-signal-sciences-pauls-security-weekly-567
/shows/airport-security-dark-web-and-apple-pauls-security-weekly-567,https://www.scmagazine.com/podcast-segment/airport-security-dark-web-and-apple-pauls-security-weekly-567
/shows/ios-bugs-burp-suite-devsecops-application-security-weekly-24,https://www.scmagazine.com/podcast-segment/ios-bugs-burp-suite-devsecops-application-security-weekly-24
/shows/appsec-solutions-in-a-devops-world-application-security-weekly-24,https://www.scmagazine.com/podcast-segment/appsec-solutions-in-a-devops-world-application-security-weekly-24
/shows/007-spectre-ip-address-and-military-hijackers-hack-naked-news-181,https://www.scmagazine.com/podcast-segment/007-spectre-ip-address-and-military-hijackers-hack-naked-news-181
/shows/threatconnect-optiv-stackrox-enterprise-security-weekly-99,https://www.scmagazine.com/podcast-segment/threatconnect-optiv-stackrox-enterprise-security-weekly-99
/shows/john-moran-dflabs-enterprise-security-weekly-99,https://www.scmagazine.com/podcast-segment/john-moran-dflabs-enterprise-security-weekly-99
/shows/davi-ottenheimer-mongodb-pauls-security-weekly-568,https://www.scmagazine.com/podcast-segment/davi-ottenheimer-mongodb-pauls-security-weekly-568
/shows/pen-testing-sim-hijackers-mining-bitcoin-pauls-security-weekly-568,https://www.scmagazine.com/podcast-segment/pen-testing-sim-hijackers-mining-bitcoin-pauls-security-weekly-568
/shows/chris-spehn-mandiants-red-team-pauls-security-weekly-568,https://www.scmagazine.com/podcast-segment/chris-spehn-mandiants-red-team-pauls-security-weekly-568
/shows/russian-hackers-openwhisk-and-tomcat-hack-naked-news-182,https://www.scmagazine.com/podcast-segment/russian-hackers-openwhisk-and-tomcat-hack-naked-news-182
/shows/joe-garcia-cyberark-application-security-weekly-25,https://www.scmagazine.com/podcast-segment/joe-garcia-cyberark-application-security-weekly-25
/shows/venmo-oracle-linux-application-security-weekly-25,https://www.scmagazine.com/podcast-segment/venmo-oracle-linux-application-security-weekly-25
/shows/rip-replace-your-antivirus-software-enterprise-security-weekly-99,https://www.scmagazine.com/podcast-segment/rip-replace-your-antivirus-software-enterprise-security-weekly-99
/shows/pulse-cloudhealth-and-barracuda-enterprise-security-weekly-100,https://www.scmagazine.com/podcast-segment/pulse-cloudhealth-and-barracuda-enterprise-security-weekly-100
/shows/dean-coclin-digicert-pauls-security-weekly-569,https://www.scmagazine.com/podcast-segment/dean-coclin-digicert-pauls-security-weekly-569
/shows/chris-dale-netsecurity-pauls-security-weekly-569,https://www.scmagazine.com/podcast-segment/chris-dale-netsecurity-pauls-security-weekly-569
/shows/bluetooth-bug-tenable-and-cosco-pauls-security-weekly-569,https://www.scmagazine.com/podcast-segment/bluetooth-bug-tenable-and-cosco-pauls-security-weekly-569
/shows/jessica-rozhin-marqueta-application-security-weekly-26,https://www.scmagazine.com/podcast-segment/jessica-rozhin-marqueta-application-security-weekly-26
/shows/spectre-owasp-and-igoat-application-security-weekly-26,https://www.scmagazine.com/podcast-segment/spectre-owasp-and-igoat-application-security-weekly-26
/shows/dhs-aol-and-breach-prevention-hack-naked-news-183,https://www.scmagazine.com/podcast-segment/dhs-aol-and-breach-prevention-hack-naked-news-183
/shows/oracle-fireeye-mimecast-enterprise-security-weekly-101,https://www.scmagazine.com/podcast-segment/oracle-fireeye-mimecast-enterprise-security-weekly-101
/shows/evaluating-security-vendors-at-trade-shows-enterprise-security-weekly-101,https://www.scmagazine.com/podcast-segment/evaluating-security-vendors-at-trade-shows-enterprise-security-weekly-101
/shows/joshua-abraham-praetorian-pauls-security-weekly-570,https://www.scmagazine.com/podcast-segment/joshua-abraham-praetorian-pauls-security-weekly-570
/shows/larry-pesce-getting-started-with-fl2k-pauls-security-weekly-570,https://www.scmagazine.com/podcast-segment/larry-pesce-getting-started-with-fl2k-pauls-security-weekly-570
/shows/yale-university-spams-revival-and-sdr-pauls-security-weekly-570,https://www.scmagazine.com/podcast-segment/yale-university-spams-revival-and-sdr-pauls-security-weekly-570
/shows/galen-hunt-microsoft-application-security-weekly-27,https://www.scmagazine.com/podcast-segment/galen-hunt-microsoft-application-security-weekly-27
/shows/resources-bugs-breaches-and-learning-tools-application-security-weekly-27,https://www.scmagazine.com/podcast-segment/resources-bugs-breaches-and-learning-tools-application-security-weekly-27
/shows/secure-coding-practices-application-security-weekly-28,https://www.scmagazine.com/podcast-segment/secure-coding-practices-application-security-weekly-28
/shows/alibaba-cloud-security-comcast-and-facebook-application-security-weekly-28,https://www.scmagazine.com/podcast-segment/alibaba-cloud-security-comcast-and-facebook-application-security-weekly-28
/shows/def-con-black-hat-apple-macos-and-styra-hack-naked-news-184,https://www.scmagazine.com/podcast-segment/def-con-black-hat-apple-macos-and-styra-hack-naked-news-184
/shows/al-ghous-ge-digital-enterprise-security-weekly-102,https://www.scmagazine.com/podcast-segment/al-ghous-ge-digital-enterprise-security-weekly-102
/shows/ics-enterprise-security-weekly-102,https://www.scmagazine.com/podcast-segment/ics-enterprise-security-weekly-102
/shows/attack-simulation-enterprise-security-weekly-102,https://www.scmagazine.com/podcast-segment/attack-simulation-enterprise-security-weekly-102
/shows/spoofing-gps-with-a-hackrf-larry-pesce-pauls-security-weekly-571,https://www.scmagazine.com/podcast-segment/spoofing-gps-with-a-hackrf-larry-pesce-pauls-security-weekly-571
/shows/cigars-and-security-pauls-security-weekly-571,https://www.scmagazine.com/podcast-segment/cigars-and-security-pauls-security-weekly-571
/shows/thinkpenguin-hacking-bodycams-adobe-flaws-pauls-security-weekly-571,https://www.scmagazine.com/podcast-segment/thinkpenguin-hacking-bodycams-adobe-flaws-pauls-security-weekly-571
/shows/matt-alderman-paul-asadoorian-def-con-2018-application-security-weekly-29,https://www.scmagazine.com/podcast-segment/matt-alderman-paul-asadoorian-def-con-2018-application-security-weekly-29
/shows/tom-mclaughlin-serverlessops-application-security-weekly-29,https://www.scmagazine.com/podcast-segment/tom-mclaughlin-serverlessops-application-security-weekly-29
/shows/black-hat-usb-harpoons-php-attacks-hack-naked-news-185,https://www.scmagazine.com/podcast-segment/black-hat-usb-harpoons-php-attacks-hack-naked-news-185
/shows/mike-jones-domaintools-enterprise-security-weekly-103,https://www.scmagazine.com/podcast-segment/mike-jones-domaintools-enterprise-security-weekly-103
/shows/def-con-2018-enterprise-vendors-pt-1-enterprise-security-weekly-103,https://www.scmagazine.com/podcast-segment/def-con-2018-enterprise-vendors-pt-1-enterprise-security-weekly-103
/shows/def-con-2018-enterprise-vendors-pt-2-enterprise-security-weekly-103,https://www.scmagazine.com/podcast-segment/def-con-2018-enterprise-vendors-pt-2-enterprise-security-weekly-103
/shows/php-type-juggling-vulnerabilities-netsparker-pauls-security-weekly-572,https://www.scmagazine.com/podcast-segment/php-type-juggling-vulnerabilities-netsparker-pauls-security-weekly-572
/shows/tod-beardsley-rapid7-pauls-security-weekly-572,https://www.scmagazine.com/podcast-segment/tod-beardsley-rapid7-pauls-security-weekly-572
/shows/burp-suite-2-0-dnc-and-notpetya-pauls-security-weekly-572,https://www.scmagazine.com/podcast-segment/burp-suite-2-0-dnc-and-notpetya-pauls-security-weekly-572
/shows/the-apache-struts2-rce-vulnerability-application-security-weekly-30,https://www.scmagazine.com/podcast-segment/the-apache-struts2-rce-vulnerability-application-security-weekly-30
/shows/fortnite-netflix-black-hat-application-security-weekly-30,https://www.scmagazine.com/podcast-segment/fortnite-netflix-black-hat-application-security-weekly-30
/shows/at-adobe-fortnite-and-0-day-hack-naked-news-186,https://www.scmagazine.com/podcast-segment/at-adobe-fortnite-and-0-day-hack-naked-news-186
/shows/office-365-user-behavior-analytics-enterprise-security-weekly-104,https://www.scmagazine.com/podcast-segment/office-365-user-behavior-analytics-enterprise-security-weekly-104
/shows/minerva-labs-crowdstrike-vmware-enterprise-security-weekly-104,https://www.scmagazine.com/podcast-segment/minerva-labs-crowdstrike-vmware-enterprise-security-weekly-104
/shows/rick-holland-digital-shadows-enterprise-security-weekly-104,https://www.scmagazine.com/podcast-segment/rick-holland-digital-shadows-enterprise-security-weekly-104
/shows/no-script-automation-tool-john-moran-pauls-security-weekly-573,https://www.scmagazine.com/podcast-segment/no-script-automation-tool-john-moran-pauls-security-weekly-573
/shows/jayson-street-sphereny-pauls-security-weekly-573,https://www.scmagazine.com/podcast-segment/jayson-street-sphereny-pauls-security-weekly-573
/shows/texas-t-mobile-and-jack-daniel-pauls-security-weekly-573,https://www.scmagazine.com/podcast-segment/texas-t-mobile-and-jack-daniel-pauls-security-weekly-573
/shows/android-os-mikrotik-and-john-mcafee-hack-naked-news-187,https://www.scmagazine.com/podcast-segment/android-os-mikrotik-and-john-mcafee-hack-naked-news-187
/shows/bitsight-sentinelone-and-mcafee-enterprise-security-weekly-105,https://www.scmagazine.com/podcast-segment/bitsight-sentinelone-and-mcafee-enterprise-security-weekly-105
/shows/black-hat-dual-interview-pt-1-enterprise-security-weekly-105,https://www.scmagazine.com/podcast-segment/black-hat-dual-interview-pt-1-enterprise-security-weekly-105
/shows/black-hat-dual-interview-pt-2-enterprise-security-weekly-105,https://www.scmagazine.com/podcast-segment/black-hat-dual-interview-pt-2-enterprise-security-weekly-105
/shows/beacon-analysis-chris-brenton-pauls-security-weekly-574,https://www.scmagazine.com/podcast-segment/beacon-analysis-chris-brenton-pauls-security-weekly-574
/shows/supermicro-apache-struts-https-pauls-security-weekly-574,https://www.scmagazine.com/podcast-segment/supermicro-apache-struts-https-pauls-security-weekly-574
/shows/wim-remes-wire-security-bvba-pauls-security-weekly-574,https://www.scmagazine.com/podcast-segment/wim-remes-wire-security-bvba-pauls-security-weekly-574
/shows/tesla-s-british-airways-and-equifax-hack-naked-news-188,https://www.scmagazine.com/podcast-segment/tesla-s-british-airways-and-equifax-hack-naked-news-188
/shows/dave-maestas-bandura-enterprise-security-weekly-106,https://www.scmagazine.com/podcast-segment/dave-maestas-bandura-enterprise-security-weekly-106
/shows/clear-demisto-onelogin-netskope-enterprise-security-weekly-106,https://www.scmagazine.com/podcast-segment/clear-demisto-onelogin-netskope-enterprise-security-weekly-106
/shows/bypassing-pam-eyal-neemany-pauls-security-weekly-575,https://www.scmagazine.com/podcast-segment/bypassing-pam-eyal-neemany-pauls-security-weekly-575
/shows/brian-coulson-logrhythm-pauls-security-weekly-575,https://www.scmagazine.com/podcast-segment/brian-coulson-logrhythm-pauls-security-weekly-575
/shows/microsoft-elon-musk-kernel-and-powershell-pauls-security-weekly-575,https://www.scmagazine.com/podcast-segment/microsoft-elon-musk-kernel-and-powershell-pauls-security-weekly-575
/shows/april-wright-architectsecurity-org-application-security-weekly-32,https://www.scmagazine.com/podcast-segment/april-wright-architectsecurity-org-application-security-weekly-32
/shows/bluebox-ng-stock-data-breaches-and-commitstrip-application-security-weekly-32,https://www.scmagazine.com/podcast-segment/bluebox-ng-stock-data-breaches-and-commitstrip-application-security-weekly-32
/shows/audit-mistakes-enterprise-security-weekly-107,https://www.scmagazine.com/podcast-segment/audit-mistakes-enterprise-security-weekly-107
/shows/cisco-fidelis-crossmatch-and-digitalpersona-enterprise-security-weekly-107,https://www.scmagazine.com/podcast-segment/cisco-fidelis-crossmatch-and-digitalpersona-enterprise-security-weekly-107
/shows/wordpress-magecart-malware-bitcoin-hack-naked-news-190,https://www.scmagazine.com/podcast-segment/wordpress-magecart-malware-bitcoin-hack-naked-news-190
/shows/threat-vulnerability-management-enterprise-security-weekly-108,https://www.scmagazine.com/podcast-segment/threat-vulnerability-management-enterprise-security-weekly-108
/shows/beyondtrust-rapid7-symantec-enterprise-security-weekly-108,https://www.scmagazine.com/podcast-segment/beyondtrust-rapid7-symantec-enterprise-security-weekly-108
/shows/mike-nichols-keith-mccammon-shawn-smith-pauls-security-weekly-577,https://www.scmagazine.com/podcast-segment/mike-nichols-keith-mccammon-shawn-smith-pauls-security-weekly-577
/shows/linux-bugs-macos-zero-day-twitter-exposed-pauls-security-weekly-577,https://www.scmagazine.com/podcast-segment/linux-bugs-macos-zero-day-twitter-exposed-pauls-security-weekly-577
/shows/offensive-operating-against-sysmon-carlos-perez-pauls-security-weekly-577,https://www.scmagazine.com/podcast-segment/offensive-operating-against-sysmon-carlos-perez-pauls-security-weekly-577
/shows/robocallers-netsparker-and-lenovoemc-hack-naked-news-191,https://www.scmagazine.com/podcast-segment/robocallers-netsparker-and-lenovoemc-hack-naked-news-191
/shows/michael-gordover-observeit-enterprise-security-weekly-109,https://www.scmagazine.com/podcast-segment/michael-gordover-observeit-enterprise-security-weekly-109
/shows/mimecast-logrhythm-tanium-enterprise-security-weekly-109,https://www.scmagazine.com/podcast-segment/mimecast-logrhythm-tanium-enterprise-security-weekly-109
/shows/evilginx2-man-in-the-middle-attacks-tradecraft-security-weekly-29,https://www.scmagazine.com/podcast-segment/evilginx2-man-in-the-middle-attacks-tradecraft-security-weekly-29
/shows/tenable-google-and-weak-passwords-hack-naked-news-192,https://www.scmagazine.com/podcast-segment/tenable-google-and-weak-passwords-hack-naked-news-192
/shows/splunk-white-hat-and-palo-alto-enterprise-security-weekly-110,https://www.scmagazine.com/podcast-segment/splunk-white-hat-and-palo-alto-enterprise-security-weekly-110
/shows/mark-russinovich-microsoft-azure-enterprise-security-weekly-110,https://www.scmagazine.com/podcast-segment/mark-russinovich-microsoft-azure-enterprise-security-weekly-110
/shows/omer-yair-javelin-pauls-security-weekly-578,https://www.scmagazine.com/podcast-segment/omer-yair-javelin-pauls-security-weekly-578
/shows/lee-neely-lawrence-livermore-national-lab-pauls-security-weekly-578,https://www.scmagazine.com/podcast-segment/lee-neely-lawrence-livermore-national-lab-pauls-security-weekly-578
/shows/derbycon-russians-and-next-story-pauls-security-weekly-578,https://www.scmagazine.com/podcast-segment/derbycon-russians-and-next-story-pauls-security-weekly-578
/shows/article-discussion-business-security-weekly-102,https://www.scmagazine.com/podcast-segment/article-discussion-business-security-weekly-102
/shows/microsoft-apple-fake-adobe-updates-hack-naked-news-193,https://www.scmagazine.com/podcast-segment/microsoft-apple-fake-adobe-updates-hack-naked-news-193
/shows/blackberry-imperva-cyberark-enterprise-security-weekly-111,https://www.scmagazine.com/podcast-segment/blackberry-imperva-cyberark-enterprise-security-weekly-111
/shows/briefings-summary-enterprise-security-weekly-111,https://www.scmagazine.com/podcast-segment/briefings-summary-enterprise-security-weekly-111
/shows/mark-dufresne-endgame-pauls-security-weekly-579,https://www.scmagazine.com/podcast-segment/mark-dufresne-endgame-pauls-security-weekly-579
/shows/john-walsh-cyberark-pauls-security-weekly-579,https://www.scmagazine.com/podcast-segment/john-walsh-cyberark-pauls-security-weekly-579
/shows/shodan-apache-ics-and-controllers-pauls-security-weekly-579,https://www.scmagazine.com/podcast-segment/shodan-apache-ics-and-controllers-pauls-security-weekly-579
/shows/libssh-wordpress-and-live555-hack-naked-news-194,https://www.scmagazine.com/podcast-segment/libssh-wordpress-and-live555-hack-naked-news-194
/shows/jonathan-sander-snowflake-enterprise-security-weekly-112,https://www.scmagazine.com/podcast-segment/jonathan-sander-snowflake-enterprise-security-weekly-112
/shows/security-solutions-acquisitions-and-ipos-enterprise-security-weekly-112,https://www.scmagazine.com/podcast-segment/security-solutions-acquisitions-and-ipos-enterprise-security-weekly-112
/shows/veronica-schmitt-dfirlabs-pauls-security-weekly-580,https://www.scmagazine.com/podcast-segment/veronica-schmitt-dfirlabs-pauls-security-weekly-580
/shows/yossi-sassi-javelin-networks-pauls-security-weekly-580,https://www.scmagazine.com/podcast-segment/yossi-sassi-javelin-networks-pauls-security-weekly-580
/shows/ai-fear-fda-tesla-and-d-link-pauls-security-weekly-580,https://www.scmagazine.com/podcast-segment/ai-fear-fda-tesla-and-d-link-pauls-security-weekly-580
/shows/business-tips-and-tricks-business-security-weekly-104,https://www.scmagazine.com/podcast-segment/business-tips-and-tricks-business-security-weekly-104
/shows/bing-chrome-and-docker-api-hack-naked-news-195,https://www.scmagazine.com/podcast-segment/bing-chrome-and-docker-api-hack-naked-news-195
/shows/ian-mcshane-endgame-enterprise-security-weekly-113,https://www.scmagazine.com/podcast-segment/ian-mcshane-endgame-enterprise-security-weekly-113
/shows/logrhythm-soar-and-a-huge-acquisition-enterprise-security-weekly-113,https://www.scmagazine.com/podcast-segment/logrhythm-soar-and-a-huge-acquisition-enterprise-security-weekly-113
