post_id, guest_author_id
"10178","586"
"10180","586"
"10200","586"
"10276","586"
"10687","586"
"10902","586"
"10183","587"
"10185","587"
"10504","587"
"10563","587"
"10186","588"
"10188","588"
"10195","588"
"10202","588"
"10210","588"
"10215","588"
"10220","588"
"10238","588"
"10189","589"
"10191","589"
"10192","590"
"10194","590"
"10197","591"
"10199","591"
"10404","591"
"10204","592"
"10206","592"
"10207","593"
"10209","593"
"10325","593"
"12301","593"
"10212","594"
"10214","594"
"10217","595"
"10219","595"
"10224","596"
"10226","596"
"10227","597"
"10229","597"
"10264","597"
"10339","597"
"11060","597"
"10230","598"
"10232","598"
"10266","598"
"10233","599"
"10235","599"
"10236","599"
"10271","599"
"13324","599"
"13363","599"
"13439","599"
"13590","599"
"15838","599"
"17277","599"
"10240","600"
"10242","600"
"10243","601"
"10245","601"
"10561","601"
"10954","601"
"13007","601"
"10246","602"
"10248","602"
"10249","603"
"10251","603"
"10252","604"
"10254","604"
"10381","604"
"11041","604"
"10255","605"
"10257","605"
"10635","605"
"10651","605"
"10680","605"
"10697","605"
"10713","605"
"10752","605"
"10771","605"
"10789","605"
"10793","605"
"11755","605"
"11872","605"
"12062","605"
"12129","605"
"12416","605"
"12519","605"
"12680","605"
"12911","605"
"13078","605"
"13193","605"
"13389","605"
"13725","605"
"13918","605"
"15362","605"
"10258","606"
"10260","606"
"10261","607"
"10263","607"
"10268","608"
"10270","608"
"10273","609"
"10275","609"
"10278","610"
"10280","610"
"10293","610"
"10522","610"
"10281","611"
"10283","611"
"10284","612"
"10286","612"
"11080","612"
"10287","613"
"10289","613"
"10783","613"
"10290","614"
"10292","614"
"10295","615"
"10297","615"
"10298","616"
"10300","616"
"10301","617"
"10303","617"
"10304","618"
"10306","618"
"10857","618"
"10867","618"
"11151","618"
"10307","619"
"10309","619"
"10310","620"
"10312","620"
"10313","621"
"10315","621"
"10316","623"
"10318","623"
"10344","623"
"11135","623"
"10319","624"
"10321","624"
"10439","624"
"10496","624"
"10550","624"
"10862","624"
"10881","624"
"11086","624"
"11131","624"
"11372","624"
"10322","625"
"10324","625"
"12379","625"
"10327","626"
"10329","626"
"10330","627"
"10332","627"
"10333","628"
"10335","628"
"10336","629"
"10338","629"
"10341","630"
"10343","630"
"10346","631"
"10348","631"
"10349","632"
"10351","632"
"10352","633"
"10354","633"
"10757","633"
"13205","633"
"10355","634"
"10357","634"
"11082","634"
"11108","634"
"11189","634"
"11225","634"
"11301","634"
"11348","634"
"10358","635"
"10360","635"
"11023","635"
"10361","636"
"10363","636"
"10364","637"
"10366","637"
"10568","637"
"11104","637"
"10367","638"
"10369","638"
"10370","639"
"10372","639"
"10419","639"
"10467","639"
"10524","639"
"11001","639"
"11051","639"
"11352","639"
"10373","640"
"10375","640"
"10465","640"
"10376","641"
"10378","641"
"11182","641"
"13053","641"
"10383","642"
"10385","642"
"10386","643"
"10388","643"
"10389","644"
"10391","644"
"10392","645"
"10394","645"
"10395","646"
"10397","646"
"10398","647"
"10400","647"
"10401","648"
"10403","648"
"10406","649"
"10408","649"
"11153","649"
"17448","649"
"10413","650"
"10415","650"
"10416","651"
"10418","651"
"10421","652"
"10423","652"
"10424","653"
"10426","653"
"10427","654"
"10429","654"
"10430","655"
"10432","655"
"10433","656"
"10435","656"
"10436","657"
"10438","657"
"10441","658"
"10443","658"
"10444","659"
"10446","659"
"10447","660"
"10449","660"
"10450","661"
"10452","661"
"10453","662"
"10455","662"
"10456","663"
"10458","663"
"10459","664"
"10461","664"
"10462","665"
"10464","665"
"10600","665"
"10469","666"
"10471","666"
"10472","667"
"10474","667"
"10475","668"
"10477","668"
"11379","668"
"10478","669"
"10480","669"
"10481","670"
"10483","670"
"10484","671"
"10486","671"
"10487","672"
"10489","672"
"10490","673"
"10492","673"
"10493","674"
"10495","674"
"10498","675"
"10500","675"
"11137","675"
"10501","676"
"10503","676"
"10506","677"
"10508","677"
"10509","678"
"10511","678"
"10514","679"
"10516","679"
"10519","680"
"10521","680"
"10526","681"
"10528","681"
"10529","682"
"10531","682"
"10532","683"
"10534","683"
"10535","684"
"10537","684"
"10538","685"
"10540","685"
"10543","686"
"84935","686"
"84942","686"
"84994","686"
"85092","686"
"85107","686"
"85260","686"
"85381","686"
"10544","687"
"10546","687"
"10547","688"
"10549","688"
"10552","689"
"10554","689"
"10555","690"
"10557","690"
"10558","691"
"10560","691"
"10565","692"
"10567","692"
"10570","693"
"10572","693"
"11350","693"
"10573","694"
"10575","694"
"10576","695"
"10578","695"
"10579","696"
"10581","696"
"11099","696"
"11129","696"
"11245","696"
"11315","696"
"10582","697"
"10584","697"
"10585","698"
"10587","698"
"10588","699"
"10590","699"
"10591","700"
"10593","700"
"10594","701"
"10596","701"
"10597","702"
"10599","702"
"10602","703"
"10604","703"
"10605","704"
"10607","704"
"10608","705"
"10610","705"
"10611","706"
"10613","706"
"10614","707"
"10616","707"
"10617","708"
"10619","708"
"11290","708"
"10620","709"
"10622","709"
"10623","710"
"10625","710"
"10889","710"
"11303","710"
"10626","711"
"10628","711"
"10629","712"
"10631","712"
"10632","713"
"10634","713"
"10637","714"
"10639","714"
"10640","715"
"10642","715"
"10643","716"
"10645","716"
"10648","717"
"10650","717"
"10653","718"
"10655","718"
"10658","719"
"10659","720"
"10661","720"
"10812","720"
"10662","721"
"10664","721"
"14692","721"
"10665","722"
"10667","722"
"11534","722"
"11930","722"
"10668","723"
"10670","723"
"11088","723"
"13203","723"
"14392","723"
"10671","724"
"10673","724"
"11753","724"
"11909","724"
"13762","724"
"10674","725"
"10676","725"
"10677","726"
"10679","726"
"10682","727"
"10684","727"
"11266","727"
"12515","727"
"10689","728"
"10691","728"
"10694","729"
"10696","729"
"10706","729"
"10699","730"
"10701","730"
"10710","731"
"10712","731"
"10717","732"
"10719","732"
"10722","733"
"10724","733"
"10725","734"
"10727","734"
"10728","735"
"10730","735"
"11270","735"
"11447","735"
"14982","735"
"10731","736"
"10733","736"
"10734","737"
"10736","737"
"10808","737"
"10739","738"
"10741","738"
"10744","739"
"10746","739"
"10749","740"
"10751","740"
"10754","741"
"10756","741"
"10759","742"
"10761","742"
"10762","743"
"10764","743"
"10765","744"
"10767","744"
"10768","745"
"10770","745"
"10773","746"
"10775","746"
"11028","746"
"11064","746"
"11211","746"
"11258","746"
"11307","746"
"11341","746"
"11384","746"
"11628","746"
"11630","746"
"11662","746"
"11664","746"
"11666","746"
"11668","746"
"11674","746"
"11676","746"
"11684","746"
"11686","746"
"11690","746"
"11692","746"
"11694","746"
"11698","746"
"11714","746"
"11722","746"
"11726","746"
"11732","746"
"11736","746"
"11740","746"
"11742","746"
"11744","746"
"11762","746"
"11764","746"
"11768","746"
"11770","746"
"11780","746"
"11784","746"
"11786","746"
"11794","746"
"11796","746"
"11798","746"
"11804","746"
"11808","746"
"11819","746"
"11828","746"
"11830","746"
"11832","746"
"11836","746"
"11838","746"
"11850","746"
"11852","746"
"11854","746"
"11856","746"
"11858","746"
"11860","746"
"18868","746"
"10776","747"
"10778","747"
"15025","747"
"10797","748"
"10799","748"
"10803","748"
"11530","748"
"11542","748"
"11551","748"
"11557","748"
"11561","748"
"11569","748"
"11573","748"
"11587","748"
"11589","748"
"11591","748"
"11599","748"
"11613","748"
"11619","748"
"11621","748"
"11626","748"
"11654","748"
"11658","748"
"11670","748"
"11688","748"
"11710","748"
"11720","748"
"11724","748"
"11730","748"
"11738","748"
"11748","748"
"11760","748"
"11782","748"
"11806","748"
"11824","748"
"11826","748"
"11834","748"
"11846","748"
"11848","748"
"11862","748"
"11864","748"
"11866","748"
"11868","748"
"11870","748"
"11885","748"
"11893","748"
"11903","748"
"11911","748"
"11935","748"
"11944","748"
"11946","748"
"11948","748"
"11966","748"
"11968","748"
"11970","748"
"11976","748"
"11978","748"
"11984","748"
"11999","748"
"12005","748"
"12007","748"
"12009","748"
"12024","748"
"12032","748"
"12064","748"
"12074","748"
"12081","748"
"12088","748"
"12100","748"
"12104","748"
"12106","748"
"12110","748"
"12114","748"
"12116","748"
"12131","748"
"12133","748"
"12141","748"
"12143","748"
"12149","748"
"12157","748"
"12184","748"
"12186","748"
"12194","748"
"12202","748"
"12206","748"
"12208","748"
"12214","748"
"12228","748"
"12234","748"
"12265","748"
"12269","748"
"12274","748"
"12276","748"
"12288","748"
"12290","748"
"12294","748"
"12296","748"
"12303","748"
"12329","748"
"12352","748"
"12356","748"
"12360","748"
"12370","748"
"12381","748"
"12388","748"
"12390","748"
"12394","748"
"12418","748"
"12422","748"
"12432","748"
"12441","748"
"12447","748"
"12451","748"
"12463","748"
"12467","748"
"12473","748"
"12479","748"
"12481","748"
"12499","748"
"12501","748"
"12503","748"
"12505","748"
"12511","748"
"12513","748"
"12517","748"
"12525","748"
"12536","748"
"12538","748"
"12545","748"
"12553","748"
"12557","748"
"12585","748"
"12587","748"
"12593","748"
"12597","748"
"12610","748"
"12612","748"
"12622","748"
"12624","748"
"12628","748"
"12632","748"
"12639","748"
"12646","748"
"12660","748"
"12676","748"
"12703","748"
"12705","748"
"12725","748"
"12735","748"
"12751","748"
"12755","748"
"12763","748"
"12771","748"
"12773","748"
"12794","748"
"12835","748"
"12844","748"
"12851","748"
"12873","748"
"12904","748"
"12920","748"
"12947","748"
"12951","748"
"12982","748"
"12984","748"
"12994","748"
"12996","748"
"13027","748"
"13043","748"
"13045","748"
"13059","748"
"13061","748"
"13083","748"
"13105","748"
"13143","748"
"13145","748"
"13151","748"
"13176","748"
"13195","748"
"13207","748"
"13213","748"
"13261","748"
"13277","748"
"13281","748"
"13283","748"
"13289","748"
"13303","748"
"13305","748"
"13307","748"
"13313","748"
"13328","748"
"13330","748"
"13332","748"
"13361","748"
"13374","748"
"13381","748"
"13391","748"
"13401","748"
"13408","748"
"13437","748"
"13441","748"
"13449","748"
"13499","748"
"13517","748"
"13525","748"
"13527","748"
"13533","748"
"13542","748"
"13557","748"
"13571","748"
"13581","748"
"13583","748"
"13592","748"
"13600","748"
"13604","748"
"13610","748"
"13612","748"
"13621","748"
"13623","748"
"13636","748"
"13642","748"
"13659","748"
"13663","748"
"13665","748"
"13669","748"
"13675","748"
"13687","748"
"13697","748"
"13701","748"
"13705","748"
"13707","748"
"13711","748"
"13713","748"
"13740","748"
"13754","748"
"13770","748"
"13798","748"
"13814","748"
"13824","748"
"13830","748"
"13854","748"
"13862","748"
"13872","748"
"13876","748"
"13884","748"
"13886","748"
"13899","748"
"13903","748"
"13905","748"
"13909","748"
"13932","748"
"13945","748"
"13947","748"
"13960","748"
"13962","748"
"13964","748"
"13978","748"
"13989","748"
"14006","748"
"14012","748"
"14016","748"
"14018","748"
"14029","748"
"14031","748"
"14044","748"
"14055","748"
"14057","748"
"14059","748"
"14065","748"
"14067","748"
"14072","748"
"14088","748"
"14090","748"
"14099","748"
"14103","748"
"14113","748"
"14126","748"
"14128","748"
"14130","748"
"14132","748"
"14147","748"
"14149","748"
"14155","748"
"14170","748"
"14176","748"
"14178","748"
"14186","748"
"14190","748"
"14192","748"
"14196","748"
"14214","748"
"14218","748"
"14231","748"
"14242","748"
"14252","748"
"14258","748"
"14262","748"
"14275","748"
"14277","748"
"14279","748"
"14287","748"
"14293","748"
"14305","748"
"14311","748"
"14322","748"
"14324","748"
"14330","748"
"14334","748"
"14342","748"
"14348","748"
"14350","748"
"14366","748"
"14373","748"
"14375","748"
"14377","748"
"14390","748"
"14400","748"
"14408","748"
"14426","748"
"14433","748"
"14438","748"
"14451","748"
"14459","748"
"14461","748"
"14489","748"
"14493","748"
"14501","748"
"14503","748"
"14510","748"
"14516","748"
"14518","748"
"14520","748"
"14524","748"
"14526","748"
"14530","748"
"14538","748"
"14544","748"
"14556","748"
"14558","748"
"14567","748"
"14569","748"
"14571","748"
"14577","748"
"14591","748"
"14597","748"
"14599","748"
"14616","748"
"14618","748"
"14620","748"
"14626","748"
"14628","748"
"14630","748"
"14632","748"
"14639","748"
"14659","748"
"14663","748"
"14665","748"
"14667","748"
"14672","748"
"14686","748"
"14708","748"
"14710","748"
"14721","748"
"14723","748"
"14732","748"
"14736","748"
"14751","748"
"14753","748"
"14760","748"
"14762","748"
"14781","748"
"14788","748"
"14790","748"
"14799","748"
"14801","748"
"14807","748"
"14823","748"
"14831","748"
"14833","748"
"14840","748"
"14857","748"
"14865","748"
"14867","748"
"14871","748"
"14886","748"
"14896","748"
"14906","748"
"14922","748"
"14930","748"
"14937","748"
"14945","748"
"14955","748"
"14968","748"
"14970","748"
"14980","748"
"14990","748"
"15004","748"
"15009","748"
"15023","748"
"15027","748"
"15029","748"
"15031","748"
"15035","748"
"15046","748"
"15050","748"
"15064","748"
"15068","748"
"15070","748"
"15074","748"
"15076","748"
"15078","748"
"15080","748"
"15088","748"
"15090","748"
"15103","748"
"15173","748"
"15220","748"
"15229","748"
"15366","748"
"84924","748"
"84925","748"
"84927","748"
"84930","748"
"84934","748"
"84940","748"
"84941","748"
"84946","748"
"84953","748"
"84959","748"
"84960","748"
"84962","748"
"84963","748"
"84968","748"
"84970","748"
"84973","748"
"84978","748"
"84979","748"
"84980","748"
"84981","748"
"10800","749"
"10802","749"
"10805","750"
"10807","750"
"10816","751"
"10818","751"
"10823","752"
"10825","752"
"10828","753"
"10830","753"
"10835","754"
"10837","754"
"10840","755"
"10842","755"
"10843","756"
"10845","756"
"10846","757"
"10848","757"
"10849","758"
"10851","758"
"12173","758"
"10854","759"
"10856","759"
"10859","760"
"10861","760"
"10864","761"
"10866","761"
"10996","761"
"10869","762"
"10871","762"
"10872","763"
"10874","763"
"10897","763"
"10875","764"
"10877","764"
"10878","765"
"10880","765"
"10883","766"
"10885","766"
"10886","767"
"10888","767"
"10891","768"
"10893","768"
"10894","769"
"10896","769"
"10899","770"
"10901","770"
"10904","771"
"10906","771"
"10907","772"
"10909","772"
"10910","773"
"10912","773"
"10915","774"
"10917","774"
"10918","775"
"10920","775"
"10921","776"
"10923","776"
"10924","777"
"10926","777"
"10927","778"
"10929","778"
"10930","779"
"10932","779"
"10933","780"
"10935","780"
"11452","780"
"11482","780"
"10936","781"
"10938","781"
"10939","782"
"10941","782"
"10942","783"
"10944","783"
"10945","784"
"10947","784"
"10948","785"
"10950","785"
"10951","786"
"10953","786"
"10958","787"
"10960","787"
"10961","788"
"10963","788"
"10964","789"
"10966","789"
"10967","790"
"10969","790"
"10970","791"
"10972","791"
"10973","792"
"10975","792"
"10976","793"
"10978","793"
"10979","794"
"10981","794"
"10982","795"
"10984","795"
"10985","796"
"10987","796"
"10990","797"
"10992","797"
"11030","797"
"11203","797"
"11247","797"
"11280","797"
"11319","797"
"11419","797"
"11465","797"
"11494","797"
"10993","798"
"10995","798"
"10998","799"
"11000","799"
"11053","799"
"11127","799"
"11215","799"
"11254","799"
"11296","799"
"11333","799"
"11003","800"
"11005","800"
"11164","800"
"11008","801"
"11010","801"
"11133","801"
"11011","802"
"11013","802"
"11014","803"
"11016","803"
"11017","804"
"11019","804"
"11055","804"
"11180","804"
"11184","804"
"11233","804"
"11268","804"
"11374","804"
"11404","804"
"11432","804"
"11484","804"
"11020","805"
"11022","805"
"11241","805"
"11284","805"
"11294","805"
"11317","805"
"11365","805"
"11391","805"
"11456","805"
"11492","805"
"11025","806"
"11027","806"
"11062","806"
"11196","806"
"11282","806"
"11406","806"
"11458","806"
"11488","806"
"11032","807"
"11034","807"
"11035","808"
"11037","808"
"11038","809"
"11040","809"
"11305","809"
"11343","809"
"11386","809"
"11043","810"
"11045","810"
"11048","811"
"11050","811"
"11057","812"
"11059","812"
"11066","813"
"11068","813"
"11069","814"
"11071","814"
"11072","815"
"11074","815"
"11077","816"
"11079","816"
"11090","817"
"11092","817"
"11093","818"
"11095","818"
"11096","819"
"11098","819"
"11101","820"
"11103","820"
"11110","821"
"11112","821"
"11113","822"
"11115","822"
"11116","823"
"11118","823"
"11121","824"
"11123","824"
"11124","825"
"11126","825"
"11139","826"
"11141","826"
"11142","827"
"11144","827"
"12637","827"
"13287","827"
"11145","828"
"11147","828"
"11148","829"
"11150","829"
"11155","830"
"11157","830"
"11158","831"
"11160","831"
"11161","832"
"11163","832"
"11166","833"
"11168","833"
"11169","834"
"11171","834"
"11174","835"
"11176","835"
"11177","836"
"11179","836"
"11186","837"
"11188","837"
"11193","838"
"11195","838"
"11198","839"
"11200","839"
"11205","840"
"11207","840"
"11256","840"
"11208","841"
"11210","841"
"11217","842"
"11219","842"
"11220","843"
"11222","843"
"11227","844"
"11229","844"
"11230","845"
"11232","845"
"11235","846"
"11237","846"
"11478","846"
"11512","846"
"11238","847"
"11240","847"
"11251","848"
"11253","848"
"11288","848"
"11260","849"
"11262","849"
"11263","850"
"11265","850"
"11274","851"
"84932","851"
"85105","851"
"85220","851"
"85222","851"
"85297","851"
"85299","851"
"85305","851"
"85309","851"
"85313","851"
"85317","851"
"85324","851"
"85331","851"
"85337","851"
"85693","851"
"85694","851"
"86025","851"
"86027","851"
"86029","851"
"86031","851"
"11275","852"
"11277","852"
"11298","853"
"11300","853"
"11326","853"
"11309","854"
"11311","854"
"11312","855"
"11314","855"
"11321","856"
"11323","856"
"11328","857"
"11330","857"
"11335","858"
"11337","858"
"11338","859"
"11340","859"
"11345","860"
"11347","860"
"11354","861"
"11356","861"
"11359","862"
"11361","862"
"11362","863"
"11364","863"
"11369","864"
"11371","864"
"11376","865"
"11378","865"
"11381","866"
"11383","866"
"11388","867"
"11390","867"
"11393","868"
"11395","868"
"11398","869"
"11400","869"
"11401","870"
"11403","870"
"11408","871"
"11410","871"
"11411","872"
"11413","872"
"11416","873"
"11418","873"
"11423","874"
"11425","874"
"11426","875"
"11428","875"
"11429","876"
"11431","876"
"11434","877"
"11436","877"
"11437","878"
"11439","878"
"11440","879"
"11442","879"
"11480","879"
"11449","880"
"11451","880"
"11462","881"
"11464","881"
"11467","882"
"11469","882"
"11470","883"
"11472","883"
"11473","884"
"11475","884"
"11498","885"
"11500","885"
"11501","886"
"11503","886"
"11504","887"
"11506","887"
"11509","888"
"11511","888"
"11536","889"
"11538","889"
"12280","889"
"12364","889"
"11539","890"
"11541","890"
"11548","891"
"11623","892"
"11625","892"
"11750","893"
"11752","893"
"11757","894"
"11759","894"
"11816","895"
"11818","895"
"11821","896"
"11823","896"
"11876","897"
"11878","897"
"11927","898"
"11929","898"
"11932","899"
"11934","899"
"11937","900"
"11939","900"
"11994","901"
"11996","901"
"12019","902"
"12021","902"
"12292","902"
"12313","902"
"12315","902"
"12529","902"
"12653","902"
"12918","902"
"13076","902"
"13225","902"
"13397","902"
"13399","902"
"13412","902"
"13695","902"
"13699","902"
"13750","902"
"14166","902"
"14168","902"
"12048","903"
"12050","903"
"12051","904"
"12053","904"
"12054","905"
"12056","905"
"13341","905"
"12057","906"
"12059","906"
"12076","907"
"12078","907"
"12120","907"
"12175","907"
"12226","907"
"12083","908"
"12085","908"
"12126","909"
"12128","909"
"15164","909"
"15227","909"
"17388","909"
"12135","910"
"12137","910"
"12138","911"
"12140","911"
"12181","912"
"12183","912"
"12220","913"
"12222","913"
"12223","914"
"12225","914"
"12252","915"
"12254","915"
"12271","916"
"12273","916"
"12298","917"
"12300","917"
"12307","918"
"12309","918"
"12310","919"
"12312","919"
"12343","920"
"12345","920"
"12346","921"
"12348","921"
"12349","922"
"12351","922"
"12376","923"
"12378","923"
"12385","924"
"12387","924"
"13816","924"
"12400","925"
"12402","925"
"12407","926"
"12409","926"
"12410","927"
"12412","927"
"12413","928"
"12415","928"
"12426","929"
"12428","929"
"12429","930"
"12431","930"
"12434","931"
"12436","931"
"13806","931"
"12457","932"
"12459","932"
"12460","933"
"12462","933"
"12469","934"
"17676","934"
"17680","934"
"17682","934"
"17684","934"
"17689","934"
"17691","934"
"17693","934"
"17695","934"
"17697","934"
"17699","934"
"17701","934"
"17703","934"
"17705","934"
"17709","934"
"17711","934"
"17713","934"
"17715","934"
"17717","934"
"17719","934"
"17721","934"
"17723","934"
"17725","934"
"17727","934"
"17729","934"
"17828","934"
"17830","934"
"17832","934"
"17834","934"
"17836","934"
"17838","934"
"17840","934"
"17842","934"
"17844","934"
"17846","934"
"17848","934"
"17850","934"
"17852","934"
"17854","934"
"17856","934"
"17858","934"
"17860","934"
"17862","934"
"17864","934"
"17866","934"
"17868","934"
"17870","934"
"17930","934"
"17932","934"
"17934","934"
"17939","934"
"17941","934"
"17943","934"
"17945","934"
"17947","934"
"17949","934"
"17951","934"
"17956","934"
"17958","934"
"17963","934"
"17965","934"
"17967","934"
"17969","934"
"17971","934"
"17973","934"
"17975","934"
"17977","934"
"17979","934"
"18294","934"
"18296","934"
"18298","934"
"18300","934"
"18302","934"
"18304","934"
"18306","934"
"18308","934"
"18310","934"
"18312","934"
"18314","934"
"18316","934"
"18320","934"
"18322","934"
"18324","934"
"18326","934"
"18328","934"
"18330","934"
"18513","934"
"18515","934"
"18517","934"
"18522","934"
"18524","934"
"18526","934"
"18528","934"
"18530","934"
"18532","934"
"18534","934"
"18536","934"
"18538","934"
"18540","934"
"18542","934"
"18544","934"
"18546","934"
"18567","934"
"18934","934"
"18940","934"
"18942","934"
"18944","934"
"18946","934"
"18948","934"
"18950","934"
"18952","934"
"18954","934"
"18956","934"
"18958","934"
"18960","934"
"18962","934"
"18964","934"
"18969","934"
"18971","934"
"18973","934"
"18975","934"
"18977","934"
"18979","934"
"19085","934"
"19087","934"
"19089","934"
"19095","934"
"19097","934"
"19099","934"
"19101","934"
"19103","934"
"19105","934"
"19107","934"
"19109","934"
"19111","934"
"19113","934"
"19115","934"
"19119","934"
"19121","934"
"19123","934"
"19125","934"
"19127","934"
"19129","934"
"19131","934"
"25481","934"
"12489","935"
"12491","935"
"12492","936"
"12494","936"
"12575","936"
"12531","937"
"12533","937"
"12542","938"
"12544","938"
"12547","939"
"12549","939"
"12550","940"
"12552","940"
"12577","941"
"12579","941"
"12582","942"
"12584","942"
"12607","943"
"12609","943"
"12614","944"
"12616","944"
"12617","945"
"12619","945"
"12634","946"
"12636","946"
"12837","946"
"12643","947"
"12645","947"
"12648","948"
"12650","948"
"12651","948"
"12665","948"
"12667","948"
"12678","948"
"12682","948"
"12686","948"
"12688","948"
"12690","948"
"12753","948"
"12757","948"
"12759","948"
"12761","948"
"12765","948"
"12769","948"
"12777","948"
"12785","948"
"12790","948"
"12792","948"
"12796","948"
"12798","948"
"12800","948"
"12804","948"
"12811","948"
"12813","948"
"12821","948"
"12823","948"
"12825","948"
"12829","948"
"12831","948"
"12833","948"
"12842","948"
"12849","948"
"12853","948"
"12855","948"
"12861","948"
"12863","948"
"12868","948"
"12875","948"
"12883","948"
"12889","948"
"12894","948"
"12924","948"
"12926","948"
"12930","948"
"12943","948"
"12953","948"
"12955","948"
"12957","948"
"12959","948"
"12961","948"
"12963","948"
"12965","948"
"12978","948"
"12980","948"
"12986","948"
"12988","948"
"12990","948"
"12992","948"
"12998","948"
"13002","948"
"13012","948"
"13014","948"
"13016","948"
"13018","948"
"13025","948"
"13031","948"
"13035","948"
"24104","948"
"12657","949"
"12659","949"
"12662","950"
"12664","950"
"12671","951"
"12673","951"
"12692","952"
"12694","952"
"12697","953"
"12699","953"
"12700","954"
"12702","954"
"13627","954"
"15135","954"
"12707","955"
"12709","955"
"12710","955"
"12712","955"
"12714","955"
"12717","955"
"12719","955"
"12721","955"
"12723","955"
"12730","955"
"12746","955"
"12748","955"
"12727","956"
"12729","956"
"12732","957"
"12734","957"
"12737","958"
"12739","958"
"12740","959"
"12742","959"
"12743","960"
"12745","960"
"12779","961"
"12781","961"
"12782","962"
"12784","962"
"12787","963"
"12789","963"
"13317","963"
"12808","964"
"12810","964"
"13693","964"
"12815","965"
"12817","965"
"12818","966"
"12820","966"
"12839","967"
"12841","967"
"12846","968"
"12848","968"
"84948","968"
"12865","969"
"12867","969"
"12885","969"
"12887","969"
"12928","969"
"12935","969"
"12945","969"
"12949","969"
"12967","969"
"13000","969"
"13029","969"
"13033","969"
"13037","969"
"13039","969"
"13041","969"
"13055","969"
"13057","969"
"13063","969"
"13065","969"
"13069","969"
"13122","969"
"13126","969"
"13141","969"
"13147","969"
"13149","969"
"13153","969"
"13164","969"
"13166","969"
"13168","969"
"13170","969"
"13174","969"
"13197","969"
"13199","969"
"13201","969"
"13209","969"
"13211","969"
"13227","969"
"13255","969"
"13257","969"
"13259","969"
"13273","969"
"13299","969"
"13301","969"
"13311","969"
"13322","969"
"13352","969"
"13354","969"
"13356","969"
"13365","969"
"13367","969"
"13372","969"
"13406","969"
"13416","969"
"13445","969"
"13447","969"
"13453","969"
"13455","969"
"13463","969"
"13501","969"
"13503","969"
"13510","969"
"13512","969"
"13523","969"
"13535","969"
"13540","969"
"13546","969"
"13550","969"
"13559","969"
"13561","969"
"13563","969"
"13567","969"
"13569","969"
"13573","969"
"13577","969"
"13579","969"
"13585","969"
"13596","969"
"13598","969"
"13602","969"
"13606","969"
"13608","969"
"13617","969"
"13638","969"
"13640","969"
"13644","969"
"13650","969"
"13652","969"
"13657","969"
"13671","969"
"13673","969"
"13681","969"
"13683","969"
"13691","969"
"13703","969"
"13709","969"
"13727","969"
"13742","969"
"13744","969"
"13758","969"
"13777","969"
"13782","969"
"13784","969"
"13786","969"
"13788","969"
"13790","969"
"13792","969"
"13794","969"
"13796","969"
"13802","969"
"13804","969"
"13808","969"
"13812","969"
"13818","969"
"13820","969"
"13822","969"
"13826","969"
"13828","969"
"13832","969"
"13834","969"
"13846","969"
"13848","969"
"13850","969"
"13852","969"
"13864","969"
"13866","969"
"13868","969"
"13874","969"
"13878","969"
"13880","969"
"13882","969"
"13892","969"
"13925","969"
"13954","969"
"13970","969"
"13972","969"
"13974","969"
"13976","969"
"13985","969"
"13987","969"
"13991","969"
"13993","969"
"13995","969"
"14002","969"
"14008","969"
"14010","969"
"14023","969"
"14025","969"
"14037","969"
"14042","969"
"14051","969"
"14053","969"
"14063","969"
"14074","969"
"14076","969"
"14080","969"
"14092","969"
"14097","969"
"14105","969"
"14107","969"
"14111","969"
"14115","969"
"14119","969"
"14124","969"
"14134","969"
"14139","969"
"14143","969"
"14151","969"
"14153","969"
"14157","969"
"14162","969"
"14174","969"
"14180","969"
"14182","969"
"14184","969"
"14188","969"
"14194","969"
"14198","969"
"14216","969"
"14227","969"
"14244","969"
"14246","969"
"14248","969"
"14260","969"
"14271","969"
"14273","969"
"14289","969"
"14295","969"
"14299","969"
"14301","969"
"14303","969"
"14307","969"
"14309","969"
"14313","969"
"14315","969"
"14317","969"
"14326","969"
"14328","969"
"14336","969"
"14338","969"
"14340","969"
"14344","969"
"14346","969"
"14352","969"
"14354","969"
"14362","969"
"14371","969"
"14386","969"
"14388","969"
"14394","969"
"14398","969"
"14410","969"
"14412","969"
"14424","969"
"14443","969"
"14447","969"
"14449","969"
"14453","969"
"14457","969"
"14463","969"
"14471","969"
"14478","969"
"14480","969"
"14484","969"
"14491","969"
"14495","969"
"14497","969"
"14528","969"
"14532","969"
"14536","969"
"14540","969"
"14546","969"
"14548","969"
"14550","969"
"14552","969"
"14554","969"
"14560","969"
"14562","969"
"14573","969"
"14575","969"
"14579","969"
"14581","969"
"14585","969"
"14589","969"
"14593","969"
"14595","969"
"14601","969"
"14603","969"
"14605","969"
"14612","969"
"14614","969"
"14622","969"
"14624","969"
"14637","969"
"14646","969"
"14648","969"
"14657","969"
"14661","969"
"14717","969"
"14727","969"
"14738","969"
"14740","969"
"14744","969"
"14749","969"
"14777","969"
"14779","969"
"14792","969"
"14803","969"
"14805","969"
"14809","969"
"14814","969"
"14818","969"
"14825","969"
"14829","969"
"14838","969"
"14842","969"
"14844","969"
"14846","969"
"14848","969"
"14855","969"
"14859","969"
"14861","969"
"14878","969"
"14880","969"
"14884","969"
"14888","969"
"14890","969"
"14892","969"
"14898","969"
"14902","969"
"14904","969"
